,node,community,degree,local_closeness,global_closeness,local_core_num,global_core_num,betweenness,eigenvector,trussness,local_zscore,local_P
1958,813,c6,0.0024764735017335313,0.47126436781609193,0.17832538420773714,8,8,0.0,1.9173509803620658e-13,11,-1.0171790141691623,0.0
1959,814,c6,0.0064388311045071814,0.49278846153846156,0.17847513812154697,18,18,2.2409917443358116e-06,6.542651687446825e-13,27,-0.9758903112744209,0.0
1960,815,c6,0.009658246656760773,0.5203045685279187,0.1786488519223112,21,21,1.4388230151859638e-06,9.410655032080818e-13,40,-0.9423432401724435,0.0
1961,816,c6,0.002228826151560178,0.4701834862385321,0.17831750938396998,8,8,1.147127168925534e-06,1.2817918621597997e-13,10,-1.0197595581000838,0.0
1962,817,c6,0.005943536404160475,0.4880952380952381,0.17844359008352115,16,16,1.5742418207119718e-06,5.782288611881165e-13,25,-0.9810513991362636,0.0
1963,818,c6,0.00396235760277365,0.48009367681498827,0.17838840784590917,8,8,5.548123180419179e-06,2.4731341088057896e-13,16,-1.0016957505836344,0.0
1964,819,c6,0.009162951956414065,0.5495978552278821,0.2153714864792789,18,18,0.0005094966992774103,8.515614788405828e-12,37,-0.9475043280342862,0.0
1965,820,c6,0.009410599306587419,0.5074257425742574,0.1785698492017866,19,19,2.186172207227446e-06,7.529253677971854e-13,39,-0.9449237841033649,0.0
1966,821,c6,0.002228826151560178,0.4701834862385321,0.17831750938396998,9,9,2.7927941055044756e-07,1.0083863522481264e-13,10,-1.0197595581000838,0.0
1967,822,c6,0.003714710252600297,0.47674418604651164,0.1783647687618711,8,8,2.9312195524729584e-06,7.554664113638254e-14,16,-1.0042762945145558,0.0
1968,823,c6,0.013868251609707775,0.5790960451977402,0.2155899626268019,21,21,0.0012716945226989558,8.760188571619334e-12,56,-0.8984739933467807,0.0
1969,824,c6,0.014363546310054482,0.5338541666666666,0.17872792457840925,21,21,2.364199309722953e-06,1.0121688994429198e-12,59,-0.893312905484938,0.0
1970,825,c6,0.0014858841010401188,0.5074257425742574,0.21501597444089457,4,4,3.0553172909078152e-06,7.762879103325892e-12,7,-1.0275011898928477,0.0
1971,826,c6,0.0027241208519068845,0.47344110854503463,0.17834113594205458,10,10,0.0,2.1482488644057003e-13,12,-1.0145984702382411,0.0
1972,827,c6,0.01114413075780089,0.5163727959697733,0.17862514376714148,21,21,7.331675960999456e-06,9.99086004419592e-13,46,-0.9268599765869154,0.0
1973,828,c6,0.0195641406636949,0.6193353474320241,0.21585502752980168,21,21,0.0023235968965684534,8.879035258921367e-12,77,-0.8391214829355899,0.0
1974,829,c6,0.008420009905894007,0.5,0.17852248109996022,20,20,7.621102495162181e-06,4.641132762159103e-13,35,-0.9552459598270502,0.0
1975,830,c6,0.013620604259534423,0.5774647887323944,0.2155784528322033,21,21,0.002325296783386336,8.543546463599312e-12,56,-0.901054537277702,0.0
1976,831,c6,0.003714710252600297,0.47785547785547783,0.17837264776040287,13,13,2.375885612199707e-06,3.4080231126229334e-13,16,-1.0042762945145558,0.0
1977,832,c6,0.0009905894006934125,0.4659090909090909,0.17828601704269503,4,4,0.0,1.1981675632669062e-13,5,-1.0326622777546905,0.0
1978,833,c6,0.003714710252600297,0.47674418604651164,0.1783647687618711,8,8,2.600941293039386e-06,1.3228285206471324e-13,14,-1.0042762945145558,0.0
1979,834,c6,0.010648836057454186,0.5125,0.17860144190366667,21,21,7.793996484905881e-07,8.584468010906586e-13,44,-0.9320210644487581,0.0
1980,835,c6,0.004952947003467063,0.4846335697399527,0.17841993637327677,16,16,0.0,4.175714200098672e-13,21,-0.991373574859949,0.0
1981,836,c6,0.0029717682020802376,0.47344110854503463,0.17834113594205458,11,11,0.0,1.028020097922227e-13,13,-1.0120179263073197,0.0
1982,837,c6,0.0032194155522535907,0.4756380510440835,0.17835689045936395,12,12,0.0,3.806725597869532e-13,14,-1.0094373823763985,0.0
1983,838,c6,0.005448241703813769,0.4975728155339806,0.17850669731665267,16,16,0.0,6.494826285897229e-13,23,-0.9862124869981063,0.0
1984,839,c6,0.003714710252600297,0.47674418604651164,0.1783647687618711,8,8,1.8371728180992488e-06,7.288912747068007e-14,16,-1.0042762945145558,0.0
1985,840,c6,0.006686478454680535,0.5352480417754569,0.21525667679513832,18,18,0.00032066462423163043,8.361843165891418e-12,28,-0.9733097673434996,0.0
1986,841,c6,0.0004952947003467063,0.46275395033860045,0.17826240508564364,2,2,0.0,6.446054867536052e-14,3,-1.0378233656165332,0.0
1987,842,c6,0.009162951956414065,0.5049261083743842,0.17855405704178642,21,21,4.830972439226125e-06,6.488068588159166e-13,38,-0.9475043280342862,0.0
1988,843,c6,0.0032194155522535907,0.47674418604651164,0.1783647687618711,13,13,0.0,3.3390746439247124e-13,14,-1.0094373823763985,0.0
1989,844,c6,0.003467062902426944,0.47785547785547783,0.17837264776040287,13,13,0.0,3.984482662973094e-13,15,-1.006856838445477,0.0
1990,845,c6,0.005695889053987122,0.48693586698337293,0.1784357048166151,17,17,2.4861833699934207e-06,5.910696561275791e-13,24,-0.9836319430671849,0.0
1991,846,c6,0.0014858841010401188,0.4680365296803653,0.17830176182275798,5,5,2.3622345435051588e-07,1.8904887989870512e-13,6,-1.0275011898928477,0.0
1992,847,c6,0.006686478454680535,0.49160671462829736,0.1784672500662954,20,20,1.89237838026021e-06,5.620127714589557e-13,28,-0.9733097673434996,0.0
1993,848,c6,0.005200594353640416,0.48578199052132703,0.17842782024656445,16,16,2.124265022228596e-06,5.801548840829819e-13,21,-0.9887930309290276,0.0
1994,849,c6,0.007429420505200594,0.5074257425742574,0.1785698492017866,16,16,1.1534806667493784e-05,5.561237870384729e-13,31,-0.9655681355507356,0.0
1995,850,c6,0.0024764735017335313,0.47126436781609193,0.17832538420773714,8,8,2.6215836842539842e-06,1.356876220944142e-13,11,-1.0171790141691623,0.0
1996,851,c6,0.0009905894006934125,0.4659090909090909,0.17828601704269503,4,4,0.0,2.414761215010852e-13,5,-1.0326622777546905,0.0
1997,852,c6,0.0009905894006934125,0.46485260770975056,0.17827814569536424,4,4,0.0,1.171884378755873e-13,5,-1.0326622777546905,0.0
1998,853,c6,0.010896483407627538,0.5137844611528822,0.17860934182590232,21,21,5.095997759257347e-06,7.934771854641918e-13,45,-0.9294405205178368,0.0
1999,854,c6,0.0007429420505200594,0.4638009049773756,0.17827027504304446,3,3,0.0,7.146886532607798e-14,4,-1.0352428216856118,0.0
2000,855,c6,0.0009905894006934125,0.46485260770975056,0.17827814569536424,4,4,0.0,1.171884378755873e-13,5,-1.0326622777546905,0.0
2001,856,c6,0.009658246656760773,0.5525606469002695,0.21539446311409827,17,17,0.0002429177877900375,9.199916575351585e-12,26,-0.9423432401724435,0.0
2002,890,c6,0.001733531451213472,0.40433925049309666,0.21384313933167398,7,7,4.5871980476885104e-08,7.813093986049962e-12,8,-1.0249206459619264,0.0
2003,857,c14,0.0029717682020802376,0.5046125461254612,0.25420207743153916,7,8,0.0003621587962277524,1.4501967281585799e-09,9,-0.9980930997532351,0.2777777777777777
2004,858,c6,0.0012382367508667657,0.37477148080438755,0.21339111134598107,5,5,0.0,7.760651266832316e-12,6,-1.030081733823769,0.0
2005,859,c6,0.0004952947003467063,0.37272727272727274,0.21335728627285216,2,2,0.0,7.530394657578216e-12,3,-1.0378233656165332,0.0
2006,860,c6,0.0004952947003467063,0.3720508166969147,0.31492746841366404,1,2,0.05367619363474829,4.6012116336824543e-08,2,-1.0404039095474544,0.5
2007,861,c6,0.0024764735017335313,0.3860640301318267,0.21357169302374782,9,9,0.0,7.978902390589627e-12,10,-1.0171790141691623,0.0
2008,862,c14,0.005943536404160475,0.5107376283846872,0.28182579564489113,14,15,0.010669822181581325,2.5474224461730457e-08,22,-0.9910451749359852,0.07986111111111094
2009,863,c6,0.0027241208519068845,0.3867924528301887,0.21358298952713425,9,9,0.0,8.02990259710345e-12,10,-1.0145984702382411,0.0
2010,864,c6,0.0012382367508667657,0.3803339517625232,0.2134813639968279,4,4,0.0,7.696074111313537e-12,5,-1.030081733823769,0.0
2011,865,c14,0.0009905894006934125,0.338909541511772,0.23234938719143794,3,4,0.0,1.9992370143312739e-10,5,-1.0018881361932928,0.375
2012,866,c6,0.0012382367508667657,0.37477148080438755,0.21339111134598107,4,4,0.0,7.688401865984502e-12,6,-1.030081733823769,0.0
2013,867,c6,0.001981178801386825,0.37683823529411764,0.21342494714587737,6,6,0.0,7.847496147933751e-12,7,-1.022340102031005,0.0
2014,868,c14,0.0009905894006934125,0.338909541511772,0.23234938719143794,3,4,0.0,1.9992370143312739e-10,5,-1.0018881361932928,0.375
2015,869,c6,0.001733531451213472,0.39883268482490275,0.21376389624139758,7,7,0.0,7.819687643165032e-12,8,-1.0249206459619264,0.0
2016,870,c6,0.001733531451213472,0.3761467889908257,0.21341366735373396,5,5,0.0,7.864990952932455e-12,7,-1.0249206459619264,0.0
2017,871,c6,0.001733531451213472,0.37545787545787546,0.2134813639968279,5,5,1.5481793410948725e-06,1.781613961542875e-11,7,-1.0275011898928477,0.24489795918367352
2018,872,c6,0.001733531451213472,0.3761467889908257,0.21341366735373396,6,6,0.0,7.795926288736389e-12,7,-1.0249206459619264,0.0
2019,873,c6,0.0014858841010401188,0.37545787545787546,0.21340238875383152,6,6,0.0,7.743628647444807e-12,7,-1.0275011898928477,0.0
2020,874,c6,0.001733531451213472,0.3761467889908257,0.21341366735373396,6,6,0.0,7.795926288736389e-12,7,-1.0249206459619264,0.0
2021,875,c6,0.00024764735017335313,0.3720508166969147,0.21334601363132033,1,1,0.0,7.476666932680109e-12,2,-1.0404039095474544,0.0
2022,876,c6,0.0027241208519068845,0.3867924528301887,0.21358298952713425,9,9,0.0,8.02990259710345e-12,10,-1.0145984702382411,0.0
2023,877,c6,0.0009905894006934125,0.3740875912408759,0.21337983512999367,4,4,0.0,7.637587883475717e-12,5,-1.0326622777546905,0.0
2024,878,c6,0.0024764735017335313,0.3860640301318267,0.21357169302374782,9,9,0.0,7.976745147845538e-12,10,-1.0171790141691623,0.0
2025,879,c6,0.0014858841010401188,0.37545787545787546,0.21340238875383152,4,4,0.0,7.811686584670002e-12,6,-1.0275011898928477,0.0
2026,880,c6,0.001981178801386825,0.44468546637744033,0.21436534480012742,8,8,0.0,7.882904387634922e-12,9,-1.022340102031005,0.0
2027,881,c6,0.001733531451213472,0.3761467889908257,0.21341366735373396,5,5,0.0,7.865353385863308e-12,6,-1.0249206459619264,0.0
2028,882,c6,0.001981178801386825,0.38461538461538464,0.21354910360145962,8,8,0.0,7.868551052786818e-12,9,-1.022340102031005,0.0
2029,883,c6,0.00024764735017335313,0.3720508166969147,0.21334601363132033,1,1,0.0,7.476666932680109e-12,2,-1.0404039095474544,0.0
2030,884,c6,0.0009905894006934125,0.3740875912408759,0.21337983512999367,4,4,0.0,7.633761793303098e-12,5,-1.0326622777546905,0.0
2031,885,c6,0.002228826151560178,0.3775322283609576,0.21343622813045088,6,6,0.0,7.898330174895933e-12,7,-1.0197595581000838,0.0
2032,886,c6,0.001981178801386825,0.3789279112754159,0.21345879367764445,8,8,0.0,7.860139031759555e-12,9,-1.022340102031005,0.0
2033,887,c6,0.0014858841010401188,0.37545787545787546,0.21340238875383152,6,6,0.0,7.743628647444807e-12,7,-1.0275011898928477,0.0
2034,888,c6,0.002228826151560178,0.38533834586466165,0.21356039771525281,9,9,0.0,7.923646503345445e-12,10,-1.0197595581000838,0.0
2035,889,c6,0.0032194155522535907,0.38825757575757575,0.21360558611933983,9,9,0.0,8.137591077365808e-12,10,-1.0094373823763985,0.0
2036,891,c6,0.00024764735017335313,0.3720508166969147,0.21334601363132033,1,1,0.0,7.476666932680109e-12,2,-1.0404039095474544,0.0
2037,892,c6,0.00024764735017335313,0.3720508166969147,0.21334601363132033,1,1,0.0,7.476666932680109e-12,2,-1.0404039095474544,0.0
2038,893,c6,0.0009905894006934125,0.37962962962962965,0.21347007824064285,4,4,0.0,7.643641518295362e-12,5,-1.0326622777546905,0.0
2039,894,c6,0.0009905894006934125,0.3740875912408759,0.21337983512999367,4,4,0.0,7.63560967251254e-12,5,-1.0326622777546905,0.0
2040,895,c6,0.0014858841010401188,0.37545787545787546,0.21340238875383152,5,5,0.0,7.812570019724222e-12,6,-1.0275011898928477,0.0
2041,3456,c14,0.01263001485884101,0.5244487056567594,0.2783867631851086,22,22,0.0016096958601561017,2.688470569156762e-08,52,-0.9758650291757547,0.0
2042,3495,c14,0.013868251609707775,0.5269749518304432,0.27848275862068966,22,22,0.0021287712116965342,2.757409649287131e-08,56,-0.9731542888614279,0.0
2043,3586,c14,0.010896483407627538,0.520952380952381,0.2398716882499703,22,22,5.461538012243522e-06,4.67467604259736e-09,43,-0.9796600656158123,0.0
2044,3621,c14,0.0027241208519068845,0.5050784856879039,0.23940238335210767,8,8,0.0,2.3889730925441555e-09,11,-0.9975509516903698,0.0
2045,3626,c14,0.001981178801386825,0.503683241252302,0.23935981031416717,6,6,2.2706630336058125e-06,8.342211808047561e-10,9,-0.9991773958789659,0.0
2046,3797,c14,0.010648836057454186,0.5204567078972407,0.2782333080686281,22,22,0.0007985215896244268,2.7520493008084035e-08,44,-0.9802022136786777,0.0
2047,3501,c14,0.012382367508667657,0.5239463601532567,0.27834838353898117,22,22,0.0004561489548423957,2.7760010069370078e-08,49,-0.97640717723862,0.0
2048,3517,c14,0.004210004952947003,0.5078922934076138,0.23947337207923142,14,14,6.804616818240797e-07,2.6969507840285384e-09,18,-0.9942980633131775,0.0
2049,3550,c14,0.0047052996532937095,0.5088372093023256,0.27775484936029715,14,14,0.00023940165798843214,2.4063299993035594e-08,20,-0.9932137671874468,0.0
2050,3577,c14,0.012877662209014363,0.5249520153550864,0.2783867631851086,22,22,0.0005368809195453624,2.779311694479326e-08,51,-0.9753228811128893,0.0
2051,3592,c14,0.0032194155522535907,0.5060129509713228,0.27764026402640263,8,8,0.0017015042905831363,2.3174668070441544e-08,13,-0.996466655564639,0.0
2052,3609,c14,0.006686478454680535,0.5126522961574508,0.2779077770130764,21,21,6.950332791817962e-05,2.6540449405579918e-08,27,-0.9888765826845237,0.0
2053,3633,c14,0.016097077761267953,0.531584062196307,0.27863648909743305,22,22,0.0008319079918379035,2.8139376986054945e-08,65,-0.9682749562956394,0.0
2054,3677,c14,0.012382367508667657,0.5239463601532567,0.27834838353898117,22,22,0.0020764031288860335,2.7182840116961695e-08,51,-0.97640717723862,0.0
2055,3684,c14,0.01659237246161466,0.5326192794547225,0.27867494824016564,22,22,0.0014058147880517246,2.7909884358771766e-08,68,-0.9671906601699086,0.0
2056,3721,c14,0.007429420505200594,0.5140977443609023,0.2779651683072899,22,22,0.0007718687915409187,2.59508685084501e-08,30,-0.9872501384959276,0.0
2057,3779,c14,0.0047052996532937095,0.5088372093023256,0.2395017793594306,10,10,8.492923253428059e-06,1.9254012751838016e-09,20,-0.9932137671874468,0.0
2058,3872,c14,0.003467062902426944,0.5064814814814815,0.27765935501615896,9,9,0.0008844789177631639,2.374087932616228e-08,14,-0.9959245075017736,0.0
2059,3948,c14,0.014611193660227836,0.5285024154589372,0.2785211753345289,22,22,0.0007487613820348282,2.8029150950588238e-08,59,-0.9715278446728317,0.0
2060,2678,c10,0.002228826151560178,0.5042492917847026,0.28322929087465804,9,9,5.733033862541796e-07,1.2466663189748032e-07,10,-1.0045756411181814,0.0
2061,2760,c10,0.0027241208519068845,0.5052034058656575,0.2831895644855881,9,9,7.227596603079271e-07,1.043125054143431e-07,12,-1.0032582754721575,0.0
2062,2822,c10,0.003467062902426944,0.5066413662239089,0.28628146047500885,11,12,1.6359027070098252e-05,4.0709427197520604e-07,15,-1.0012822270031219,0.0
2063,2883,c10,0.003714710252600297,0.5071225071225072,0.2869528140989198,12,14,1.576840508055371e-05,7.238045173015425e-07,16,-1.00062354418011,0.0
2064,2941,c10,0.0027241208519068845,0.504725897920605,0.2828919714165616,11,11,7.224836925109403e-07,1.0104328206673487e-07,12,-1.0032582754721575,0.0
2065,2968,c10,0.0032194155522535907,0.5061611374407583,0.28664726343437213,11,11,9.356993379590854e-06,4.1275968370330804e-07,14,-1.0019409098261338,0.0
2066,3005,c10,0.010648836057454186,0.52046783625731,0.2838265270260772,23,23,3.3222419282574156e-05,1.187559902128583e-07,44,-0.982839107958788,0.045429962141698255
2067,3057,c10,0.004210004952947003,0.5080875356803045,0.28322929087465804,11,11,1.8468623001692112e-05,1.364756345468126e-07,18,-0.9993061785340861,0.0
2068,3136,c10,0.015354135710747894,0.5302879841112215,0.2837268128161889,21,21,6.681637865066153e-05,1.0151131829326837e-07,62,-0.9696654514985497,0.0
2069,3164,c10,0.0024764735017335313,0.504725897920605,0.2834678834678835,9,9,1.3465623290674172e-06,1.519906625637671e-07,11,-1.0039169582951695,0.0
2070,3222,c10,0.003714710252600297,0.5071225071225072,0.28646424517593644,11,12,6.204803901856602e-06,6.97240451995985e-07,16,-1.00062354418011,0.0
2071,3245,c10,0.003467062902426944,0.5066413662239089,0.28674904132935664,12,12,9.657126456181456e-06,7.190465185774725e-07,15,-1.0012822270031219,0.0
2072,3248,c10,0.007677067855373947,0.5149469623915139,0.28644392423919984,16,16,8.271095559450333e-05,3.7268982109100937e-07,29,-0.9900846190119192,0.0
2073,3263,c10,0.014363546310054482,0.5281899109792285,0.28779131922172335,21,21,0.0005073119412945261,7.951158647156709e-07,56,-0.9729588656136092,0.03388822829964333
2074,3278,c10,0.0047052996532937095,0.5090562440419447,0.2870752168349211,12,12,8.952908659268908e-06,7.630169282060459e-07,20,-0.9979888128880623,0.0
2075,3328,c10,0.004457652303120356,0.5080875356803045,0.2828523395909218,13,13,0.0,7.120243313888168e-08,19,-0.9986474957110741,0.0
2076,3361,c10,0.003467062902426944,0.5066413662239089,0.28628146047500885,11,12,6.677398351166166e-06,4.002710279513617e-07,15,-1.0012822270031219,0.0
2077,3440,c14,0.0064388311045071814,0.5112149532710281,0.27785040941305994,20,20,0.00044384008604166666,2.4982683363258157e-08,27,-0.9894187307473892,0.0
2078,3525,c14,0.008915304606240713,0.5160377358490567,0.27804172691592643,21,22,0.0005244109729912157,2.6141447476366342e-08,37,-0.9839972501187354,0.0
2079,3540,c14,0.008420009905894007,0.5150659133709982,0.2780034423407917,21,21,0.0003892359213286613,2.5622525414886503e-08,35,-0.9850815462444661,0.0
2080,3556,c14,0.0032194155522535907,0.5050784856879039,0.27760208992162794,11,11,0.0002019466114138123,2.345178762927619e-08,13,-0.996466655564639,0.0
2081,3561,c14,0.003467062902426944,0.5055452865064695,0.27762117566173944,13,13,0.001923134741562205,2.2824151053344982e-08,14,-0.9959245075017736,0.0
2082,3651,c14,0.0079247152055473,0.5140977443609023,0.2779651683072899,22,22,0.00023692203471839402,2.5985574138555855e-08,33,-0.9861658423701969,0.0
2083,3674,c14,0.009410599306587419,0.5170132325141777,0.2780800220370498,22,22,0.0012156711435121858,2.624871405218764e-08,39,-0.9829129539930046,0.0
2084,3692,c14,0.009410599306587419,0.5170132325141777,0.2780800220370498,22,22,0.0003187637086947048,2.70321713037139e-08,38,-0.9829129539930046,0.0
2085,3741,c14,0.004457652303120356,0.5074211502782932,0.2776975448731174,16,16,8.893485037577606e-05,2.497841732712361e-08,19,-0.9937559152503121,0.0
2086,3750,c14,0.007181773155027241,0.5126522961574508,0.2779077770130764,21,21,0.00037726098872691054,2.571958145962869e-08,30,-0.987792286558793,0.0
2087,3756,c14,0.01510648836057454,0.5285024154589372,0.2785211753345289,22,22,0.0011309921246440919,2.7667784896627786e-08,59,-0.9704435485471009,0.0
2088,3830,c14,0.02674591381872214,0.5536437246963563,0.27942702927133073,22,22,0.005695464902914013,2.7878673061131714e-08,88,-0.9449625895924282,0.0
2089,3851,c14,0.014611193660227836,0.5274831243972999,0.27848275862068966,22,22,0.0007691264095679833,2.7864491267238582e-08,58,-0.9715278446728317,0.0
2090,3877,c14,0.013620604259534423,0.5254562920268973,0.27840595697738557,22,22,0.0018624993255841739,2.6798658736995043e-08,56,-0.9736964369242932,0.0
2091,3886,c14,0.007181773155027241,0.5126522961574508,0.2779077770130764,21,21,0.00022994811832023154,2.5852844337543933e-08,30,-0.987792286558793,0.0
2092,3943,c14,0.006191183754333828,0.5107376283846872,0.27783129214256225,22,22,0.0002822513537957729,2.5381771973101316e-08,26,-0.9899608788102545,0.0
2093,3962,c14,0.009658246656760773,0.5175023651844843,0.278099173553719,22,22,0.0004171097052265887,2.6688450753736383e-08,39,-0.9823708059301393,0.0
2094,2677,c10,0.003714710252600297,0.5061611374407583,0.2853508585965656,10,12,8.383979566197653e-06,3.738642670126756e-07,16,-1.0012822270031219,0.12444444444444436
2095,2826,c10,0.0024764735017335313,0.5042492917847026,0.2855930405262041,8,9,1.226541168393679e-05,3.801952890150695e-07,11,-1.0045756411181814,0.17999999999999994
2096,2724,c10,0.01733531451213472,0.534,0.28440625440202844,21,21,0.00014296510214033186,1.8570504630017849e-07,69,-0.9650546717374662,0.028163265306122343
2097,2752,c10,0.001733531451213472,0.5023518344308561,0.2831498492391838,6,7,3.347016289795581e-06,1.4000005242317524e-07,8,-1.0065516895872173,0.24489795918367352
2098,2775,c10,0.006686478454680535,0.5119846596356663,0.28354750368653886,19,19,6.523577481190151e-06,1.5883881949942655e-07,28,-0.9933780331269788,0.07133058984910856
2099,2869,c10,0.01733531451213472,0.5345345345345346,0.2878733870392814,37,37,0.00029032786068280893,4.7430141682246873e-07,69,-0.9650546717374662,0.028163265306122343
2100,2892,c10,0.007181773155027241,0.5129682997118156,0.2835873305709671,20,21,1.0556051784067638e-05,1.5762476568605458e-07,30,-0.992060667480955,0.06658739595719365
2101,2962,c10,0.0047052996532937095,0.5080875356803045,0.2833883079514352,12,13,4.668401534886548e-05,1.4666028472384136e-07,16,-0.9986474957110741,0.09972299168975085
2102,3001,c10,0.00866765725606736,0.5159420289855072,0.2837068783812267,18,18,2.0702996674342605e-05,1.6408712086900132e-07,36,-0.9881085705428835,0.05551020408163265
2103,3019,c10,0.01733531451213472,0.5345345345345346,0.28490792351654554,21,21,8.351718734662571e-05,2.1084459598493255e-07,69,-0.9650546717374662,0.028163265306122343
2104,3100,c10,0.008420009905894007,0.5159420289855072,0.2871364573704046,21,21,8.239586036517469e-05,4.5335847984409784e-07,35,-0.9887672533658953,0.05709342560553643
2105,3162,c10,0.014115898959881128,0.527147087857848,0.2841460840194216,21,21,4.171017432793566e-05,1.7412104950890252e-07,57,-0.9736175484366212,0.03447214527546949
2106,3168,c10,0.01188707280832095,0.5225048923679061,0.28446636139485737,21,21,5.361885881672478e-05,1.9672841712585283e-07,48,-0.9802043766667404,0.08072916666666652
2107,3233,c10,0.015601783060921248,0.5302879841112215,0.2842661034846885,21,21,4.795565936336372e-05,1.780528765630156e-07,61,-0.9696654514985497,0.031242126480221843
2108,3295,c10,0.011391778107974244,0.521484375,0.28392631134861485,21,21,3.1654009701545616e-05,1.712730365369369e-07,47,-0.9808630594897523,0.04253308128544431
2109,3304,c9,0.00866765725606736,0.4955947136563877,0.2837068783812267,27,29,3.9137973742878384e-05,1.5596668326220958e-07,36,-1.0079218728067096,0.25142857142857156
2110,3331,c10,0.008915304606240713,0.5164410058027079,0.2837268128161889,19,20,2.5291382832473326e-05,1.6182830081633485e-07,37,-0.9874498877198715,0.054012345679012475
2111,3366,c10,0.015354135710747894,0.5297619047619048,0.28424609320005634,21,21,4.6481574039885285e-05,1.7849779274101333e-07,61,-0.9703241343215616,0.031737773152965554
2112,3404,c10,0.004457652303120356,0.5071225071225072,0.2833684210526316,14,15,3.0195162982505067e-05,1.451236105444001e-07,19,-0.9999648613570981,0.20370370370370372
2113,3406,c10,0.01733531451213472,0.534,0.28440625440202844,34,34,0.00010604673451393345,1.8396473571070541e-07,71,-0.9650546717374662,0.028163265306122343
2114,3412,c10,0.01114413075780089,0.5209756097560976,0.2839063488715461,21,21,3.315740614093851e-05,1.6580942110476558e-07,46,-0.9815217423127642,0.04345679012345682
2115,2813,c10,0.006686478454680535,0.5119846596356663,0.2834678834678835,15,15,3.831425778416118e-05,1.2374645564659466e-07,28,-0.9933780331269788,0.07133058984910856
2116,2971,c10,0.0009905894006934125,0.50093808630394,0.2827929126689544,3,4,1.3761594143065532e-07,7.944811350679058e-08,5,-1.008527738056253,0.375
2117,3034,c10,0.010648836057454186,0.5199610516066212,0.28356741573033706,22,22,7.303458553294629e-05,1.0846461374935454e-07,44,-0.982839107958788,0.045429962141698255
2118,3178,c10,0.006191183754333828,0.5110047846889952,0.28320942628699675,15,15,1.573294250405967e-05,8.835194965794589e-08,26,-0.9946953987730026,0.07679999999999998
2119,3410,c10,0.00396235760277365,0.5066413662239089,0.28303077030910495,15,15,3.7913191864145544e-06,8.356909074481172e-08,17,-1.00062354418011,0.1171875
2120,3420,c10,0.005695889053987122,0.5100286532951289,0.2831697054698457,17,17,6.027578234662702e-06,8.930365006955222e-08,24,-0.9960127644190265,0.08317580340264641
2121,2976,c10,0.010153541357107478,0.5199610516066212,0.28384647827920706,28,28,4.473988968900021e-05,1.2296800434601275e-07,42,-0.9834977907818,0.0
2122,3011,c10,0.010401188707280832,0.52046783625731,0.2838664323374341,23,23,7.519280516259505e-05,1.3276737772270111e-07,43,-0.982839107958788,0.0
2123,3179,c10,0.016840019811788013,0.534,0.2840261658577759,35,35,1.4797910521204353e-05,1.3941757099153633e-07,69,-0.9657133545604781,0.0
2124,3289,c10,0.0047052996532937095,0.5090562440419447,0.28632205913635395,15,15,1.919516354835351e-05,3.721090069598751e-07,20,-0.9979888128880623,0.0
2125,1920,c13,0.030460624071322436,0.5828729281767956,0.280904347826087,67,70,2.1665444092092046e-05,0.006241985557741541,123,-0.9295957933043347,0.04759071980963725
2126,1941,c13,0.05522535908865775,0.5796703296703297,0.2820620284995809,67,102,0.0012355121969114607,0.051681179576489135,223,-0.9331549524852132,0.49918558587544504
2127,1948,c13,0.02674591381872214,0.571041948579161,0.2806115357887422,67,70,3.373480690885549e-05,0.005506359255852282,109,-0.942942640232629,0.054012345679012475
2128,1959,c13,0.029717682020802376,0.5796703296703297,0.2800471599972259,67,70,6.91553273190839e-05,0.006305306525355875,121,-0.9331549524852132,0.06444444444444453
2129,2028,c13,0.02625061911837543,0.5702702702702702,0.28057254030016676,67,70,8.847910770223586e-06,0.005281641725615615,107,-0.9438324300278486,0.03702385190459245
2130,2047,c13,0.050767706785537395,0.656298600311042,0.28170782754290496,67,70,0.002728378683129718,0.007520078244794829,202,-0.8575228198915463,0.03826293872694819
2131,2053,c13,0.02847944526993561,0.5765027322404371,0.2799500831946755,67,70,2.2415678794751657e-05,0.005910439153728723,116,-0.9367141116660916,0.05081285444234407
2132,2065,c13,0.0064388311045071814,0.5115151515151515,0.27767844863155,18,25,2.051156537188445e-05,0.00426972104351549,27,-1.0194645626215155,0.39349112426035515
2133,2087,c13,0.03863298662704309,0.6107091172214182,0.2815506902802956,67,70,0.00011044442305277956,0.0072056632832400115,156,-0.9002327300620876,0.037721893491124314
2134,2125,c13,0.029965329370975728,0.5820689655172414,0.2808652709188287,67,70,2.8340485821746893e-05,0.0057135854974895775,122,-0.9304855830995544,0.03251144047537724
2135,2132,c13,0.023278850916295196,0.5611702127659575,0.280338794779228,60,61,0.00019241160482741862,0.003911320287027614,95,-0.9545099075704838,0.041647804436396596
2136,2134,c13,0.021050024764735015,0.5545335085413929,0.27936903279369035,67,70,1.6403456786206914e-05,0.004409565929736341,86,-0.9625180157274603,0.04595155709342569
2137,2148,c13,0.02228826151560178,0.5582010582010583,0.2802609661299278,67,70,1.9864227262274776e-05,0.004879476209374287,91,-0.9580690667513623,0.04345679012345682
2138,2149,c13,0.0316988608221892,0.5877437325905293,0.2810020876826722,67,70,4.095932837498414e-05,0.005536804436673502,129,-0.9242570545330171,0.03076171875
