node,community,degree,global_closeness,global_core_num,betweenness,eigenvector,trussness,local_zscore,local_P,local_role,global_role
700,c6,0.001733531451213472,0.17830176182275798,7,0.0,1.3927463978343084e-13,8,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
701,c6,0.005200594353640416,0.1784357048166151,17,0.0,4.241896845004355e-13,22,-0.9887930309290276,0.0,Local Ultra-Peripheral,
702,c6,0.001981178801386825,0.17830963525567428,8,0.0,6.73281289695298e-14,9,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
703,c6,0.010648836057454186,0.2154404310942752,17,0.0017993828322403918,8.14609111458903e-12,43,-0.9320210644487581,0.0,Local Ultra-Peripheral,
704,c6,0.0012382367508667657,0.17828601704269503,5,0.0,7.392418291027776e-14,6,-1.030081733823769,0.0,Local Ultra-Peripheral,Global Peripheral
705,c6,0.017087667161961365,0.17880706726298543,21,1.0429881376910828e-05,1.1230751904395825e-12,68,-0.8649269222448033,0.0,Local Ultra-Peripheral,
706,c6,0.004457652303120356,0.17839628893306825,18,0.0,4.751114269198391e-13,19,-0.9965346627217917,0.0,Local Ultra-Peripheral,
707,c6,0.0024764735017335313,0.17832538420773714,8,2.6245325972846408e-06,7.086240972556604e-14,11,-1.0171790141691623,0.0,Local Ultra-Peripheral,Global Peripheral
708,c6,0.007181773155027241,0.21527962893852962,18,0.000306413861095555,8.569921547306727e-12,26,-0.968148679481657,0.0,Local Ultra-Peripheral,
709,c6,0.004210004952947003,0.17839628893306825,16,0.0,5.625818471070316e-13,18,-0.999115206652713,0.0,Local Ultra-Peripheral,
710,c6,0.001981178801386825,0.17831750938396998,8,4.954173891503592e-07,2.5056267658303944e-13,9,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
711,c6,0.004952947003467063,0.17841205319665973,17,0.0,3.0334675004222025e-13,21,-0.991373574859949,0.0,Local Ultra-Peripheral,
712,c6,0.0032194155522535907,0.1783490128527892,8,5.087619652890894e-06,7.235171067127645e-14,14,-1.0094373823763985,0.0,Local Ultra-Peripheral,Global Peripheral
713,c6,0.017582961862308073,0.21576275714667378,21,0.008005791482729391,8.611080553579482e-12,69,-0.8597658343829606,0.0,Local Ultra-Peripheral,
714,c6,0.003467062902426944,0.17835689045936395,8,3.0550738997605484e-06,7.156697094706807e-14,14,-1.006856838445477,0.0,Local Ultra-Peripheral,Global Peripheral
715,c6,0.0024764735017335313,0.17833325972706796,10,0.0,2.1904474597367634e-13,11,-1.0171790141691623,0.0,Local Ultra-Peripheral,
716,c6,0.0029717682020802376,0.1783490128527892,11,0.0,1.5528914508656983e-13,13,-1.0120179263073197,0.0,Local Ultra-Peripheral,
717,c6,0.0009905894006934125,0.17827814569536424,4,0.0,1.171884378755873e-13,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
718,c6,0.007429420505200594,0.17849091632409494,16,0.0,6.084223095015952e-13,31,-0.9655681355507356,0.0,Local Ultra-Peripheral,
719,c6,0.0158494304110946,0.21568208524730265,21,0.002297191193429358,8.66358601801947e-12,64,-0.8778296418994099,0.0,Local Ultra-Peripheral,
720,c6,0.004457652303120356,0.178404170716621,14,0.0,3.3093993805396465e-13,17,-0.9965346627217917,0.0,Local Ultra-Peripheral,
721,c6,0.0012382367508667657,0.17829388908512894,5,1.3052342752615233e-06,1.8669865015439069e-13,6,-1.030081733823769,0.0,Local Ultra-Peripheral,Global Peripheral
722,c6,0.003467062902426944,0.17835689045936395,13,8.256956485839319e-07,2.801942140654151e-13,15,-1.006856838445477,0.0,Local Ultra-Peripheral,
723,c6,0.0029717682020802376,0.1783490128527892,11,0.0,2.723578534143244e-13,13,-1.0120179263073197,0.0,Local Ultra-Peripheral,
724,c6,0.011639425458147598,0.17864094850468942,21,4.165955714671888e-05,7.984438365254064e-13,48,-0.9216988887250728,0.0,Local Ultra-Peripheral,
725,c6,0.001981178801386825,0.17830963525567428,8,0.0,6.862405137580091e-14,9,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
726,c6,0.008915304606240713,0.17854616200919704,21,1.031457238017147e-06,6.62182464808976e-13,37,-0.9500848719652075,0.0,Local Ultra-Peripheral,
727,c6,0.0064388311045071814,0.1784672500662954,17,2.179246729655449e-06,4.957351744421974e-13,26,-0.9758903112744209,0.0,Local Ultra-Peripheral,
728,c6,0.009410599306587419,0.17863304578633046,17,0.0,7.509815454970203e-13,39,-0.9449237841033649,0.0,Local Ultra-Peripheral,
729,c6,0.0032194155522535907,0.2150961487242316,9,7.811505173476662e-06,8.148571189791261e-12,10,-1.0094373823763985,0.0,Local Ultra-Peripheral,Global Peripheral
730,c6,0.003714710252600297,0.17838840784590917,14,0.0,3.2410228699724394e-13,16,-1.0042762945145558,0.0,Local Ultra-Peripheral,
731,c6,0.0064388311045071814,0.17847513812154697,21,0.0,6.750146704852434e-13,27,-0.9758903112744209,0.0,Local Ultra-Peripheral,
732,c6,0.003467062902426944,0.17835689045936395,8,0.0,7.149782879417494e-14,14,-1.006856838445477,0.0,Local Ultra-Peripheral,Global Peripheral
733,c6,0.001981178801386825,0.17830963525567428,8,0.0,1.3064549555777385e-13,9,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
734,c6,0.005695889053987122,0.1784357048166151,16,0.0,3.5844837872197295e-13,23,-0.9836319430671849,0.0,Local Ultra-Peripheral,
735,c6,0.0012382367508667657,0.17838052745505145,5,0.0,2.9900761448558647e-13,6,-1.030081733823769,0.0,Local Ultra-Peripheral,Global Peripheral
736,c6,0.003467062902426944,0.17835689045936395,8,5.653572658774541e-06,1.3847385935263186e-13,15,-1.006856838445477,0.0,Local Ultra-Peripheral,Global Peripheral
737,c6,0.00396235760277365,0.17838052745505145,13,8.286445616145889e-07,4.0828535432974167e-13,17,-1.0016957505836344,0.0,Local Ultra-Peripheral,
738,c6,0.006191183754333828,0.17845936270826887,17,1.3486362260204222e-06,3.769766137047209e-13,26,-0.9784708552053423,0.0,Local Ultra-Peripheral,
739,c6,0.007181773155027241,0.17849091632409494,16,0.0,6.10601491287245e-13,30,-0.968148679481657,0.0,Local Ultra-Peripheral,
740,c6,0.001981178801386825,0.17830963525567428,7,0.0,8.71984928331216e-14,8,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
741,c6,0.004210004952947003,0.17838840784590917,14,0.0,4.0355194923680926e-13,18,-0.999115206652713,0.0,Local Ultra-Peripheral,
742,c6,0.0029717682020802376,0.17834113594205458,8,7.348691272396995e-06,1.3802053725824958e-13,13,-1.0120179263073197,0.0,Local Ultra-Peripheral,Global Peripheral
743,c6,0.0007429420505200594,0.17827027504304446,3,0.0,6.607729482111815e-14,4,-1.0352428216856118,0.0,Local Ultra-Peripheral,Global Peripheral
744,c6,0.0004952947003467063,0.17826240508564364,2,0.0,6.787856477233484e-14,3,-1.0378233656165332,0.0,Local Ultra-Peripheral,Global Peripheral
745,c6,0.014115898959881128,0.21560147365048854,21,0.002478596576806952,8.359591414574367e-12,57,-0.8958934494158594,0.0,Local Ultra-Peripheral,
746,c6,0.002228826151560178,0.17831750938396998,8,6.19271736437949e-07,1.2855208320084025e-13,10,-1.0197595581000838,0.0,Local Ultra-Peripheral,Global Peripheral
747,c6,0.014115898959881128,0.21560147365048854,19,0.001364513209051559,8.878193932160687e-12,56,-0.8958934494158594,0.0,Local Ultra-Peripheral,
748,c6,0.0047052996532937095,0.17841205319665973,16,0.0,3.9674485459666125e-13,20,-0.9939541187908704,0.0,Local Ultra-Peripheral,
749,c6,0.0004952947003467063,0.17826240508564364,2,0.0,6.433195225727748e-14,3,-1.0378233656165332,0.0,Local Ultra-Peripheral,Global Peripheral
750,c6,0.0004952947003467063,0.17826240508564364,2,0.0,6.638012688883885e-14,3,-1.0378233656165332,0.0,Local Ultra-Peripheral,Global Peripheral
751,c6,0.0029717682020802376,0.1783490128527892,12,0.0,3.270363744561293e-13,13,-1.0120179263073197,0.0,Local Ultra-Peripheral,
752,c6,0.009410599306587419,0.17856195277261874,21,4.570815197518194e-07,8.363094362770372e-13,39,-0.9449237841033649,0.0,Local Ultra-Peripheral,
753,c6,0.0032194155522535907,0.2150961487242316,9,2.491032417339081e-06,8.173400473274778e-12,14,-1.0094373823763985,0.0,Local Ultra-Peripheral,Global Peripheral
754,c6,0.007429420505200594,0.17849880647157634,18,2.3226790209406885e-06,6.308369860289734e-13,31,-0.9655681355507356,0.0,Local Ultra-Peripheral,
755,c6,0.0047052996532937095,0.17841205319665973,16,0.0,2.882505948344582e-13,19,-0.9939541187908704,0.0,Local Ultra-Peripheral,
756,c6,0.0024764735017335313,0.17833325972706796,10,4.1284782429196605e-07,2.144839063085113e-13,11,-1.0171790141691623,0.0,Local Ultra-Peripheral,
757,c6,0.0009905894006934125,0.17827814569536424,2,0.0,6.898641081963435e-14,3,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
758,c6,0.004952947003467063,0.17841205319665973,16,0.0,2.930702147089432e-13,21,-0.991373574859949,0.0,Local Ultra-Peripheral,
759,c6,0.0024764735017335313,0.17833325972706796,9,0.0,2.6862802224208316e-13,11,-1.0171790141691623,0.0,Local Ultra-Peripheral,Global Peripheral
760,c6,0.007429420505200594,0.17850669731665267,21,8.318247619417679e-07,7.4513725638895e-13,31,-0.9655681355507356,0.0,Local Ultra-Peripheral,
761,c6,0.001981178801386825,0.17831750938396998,8,0.0,2.591075505276894e-13,9,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
762,c6,0.0032194155522535907,0.17835689045936395,12,0.0,3.899504466700908e-13,14,-1.0094373823763985,0.0,Local Ultra-Peripheral,
763,c6,0.003467062902426944,0.17842782024656445,11,0.0,2.648825704936348e-13,15,-1.006856838445477,0.0,Local Ultra-Peripheral,
764,c6,0.006934125804853888,0.17847513812154697,16,0.0,5.004689703340806e-13,29,-0.9707292234125783,0.0,Local Ultra-Peripheral,
765,c6,0.003467062902426944,0.17845147604737494,13,0.0,3.9274256556854403e-13,15,-1.006856838445477,0.0,Local Ultra-Peripheral,
766,c6,0.00866765725606736,0.17853826767475792,21,2.078983686613114e-06,7.057830536489708e-13,36,-0.9526654158961289,0.0,Local Ultra-Peripheral,
767,c6,0.001981178801386825,0.17830963525567428,7,8.256956485839319e-07,6.778746896363495e-14,9,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
768,c6,0.003467062902426944,0.17835689045936395,8,4.069499982306522e-06,1.3208810469865594e-13,15,-1.006856838445477,0.0,Local Ultra-Peripheral,Global Peripheral
769,c6,0.003714710252600297,0.2151190666453572,9,4.9319436240417074e-05,8.228749754220355e-12,13,-1.0042762945145558,0.0,Local Ultra-Peripheral,Global Peripheral
770,c6,0.006686478454680535,0.1784672500662954,16,0.0,3.6346376332086367e-13,27,-0.9733097673434996,0.0,Local Ultra-Peripheral,
771,c6,0.003714710252600297,0.1783647687618711,8,0.0,8.328084592327656e-14,15,-1.0042762945145558,0.0,Local Ultra-Peripheral,Global Peripheral
772,c6,0.004457652303120356,0.215153452685422,16,0.0008783461264560315,8.006851309855818e-12,19,-0.9965346627217917,0.0,Local Ultra-Peripheral,Global Broker
773,c6,0.008915304606240713,0.17854616200919704,21,6.811989100817438e-07,6.609951557518351e-13,37,-0.9500848719652075,0.0,Local Ultra-Peripheral,
774,c6,0.009162951956414065,0.2153714864792789,19,0.001140560750813095,8.612630500587385e-12,36,-0.9475043280342862,0.0,Local Ultra-Peripheral,
775,c6,0.0004952947003467063,0.17826240508564364,2,0.0,6.433195225727748e-14,3,-1.0378233656165332,0.0,Local Ultra-Peripheral,Global Peripheral
776,c6,0.002228826151560178,0.21505032752835918,6,1.553339938898522e-05,7.91090885337738e-12,7,-1.0197595581000838,0.0,Local Ultra-Peripheral,Global Peripheral
777,c6,0.004457652303120356,0.17839628893306825,16,0.0,2.985749088262318e-13,19,-0.9965346627217917,0.0,Local Ultra-Peripheral,
778,c6,0.00396235760277365,0.17838052745505145,13,0.0,3.4510372979382037e-13,17,-1.0016957505836344,0.0,Local Ultra-Peripheral,
779,c6,0.004457652303120356,0.17839628893306825,16,0.0,3.5002975685667653e-13,19,-0.9965346627217917,0.0,Local Ultra-Peripheral,
780,c6,0.008420009905894007,0.17853037403837652,19,3.4213678241521315e-06,7.580483959518634e-13,35,-0.9552459598270502,0.0,Local Ultra-Peripheral,
781,c6,0.012877662209014363,0.17868047258728262,21,6.548632931066016e-06,9.693579313509498e-13,53,-0.908796169070466,0.0,Local Ultra-Peripheral,
782,c6,0.0032194155522535907,0.17841205319665973,8,2.02796749118275e-05,1.883231166284263e-13,13,-1.0094373823763985,0.0,Local Ultra-Peripheral,Global Peripheral
783,c6,0.004457652303120356,0.17839628893306825,16,0.0,1.8273786818105569e-13,19,-0.9965346627217917,0.0,Local Ultra-Peripheral,
784,c6,0.009905894006934125,0.17857774632938264,21,2.477086945751796e-06,5.993810466088319e-13,40,-0.9397626962415222,0.0,Local Ultra-Peripheral,
785,c6,0.0007429420505200594,0.17827027504304446,3,0.0,6.765646402148962e-14,4,-1.0352428216856118,0.0,Local Ultra-Peripheral,Global Peripheral
786,c6,0.002228826151560178,0.17831750938396998,8,0.0,7.897432995682997e-14,10,-1.0197595581000838,0.0,Local Ultra-Peripheral,Global Peripheral
787,c6,0.007181773155027241,0.178483026874116,16,0.0,4.791516596874982e-13,29,-0.968148679481657,0.0,Local Ultra-Peripheral,
788,c6,0.0009905894006934125,0.17827814569536424,4,1.321113037734291e-06,6.581885675136899e-14,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
789,c6,0.0032194155522535907,0.1783490128527892,8,2.583247814855444e-06,7.238989821466017e-14,14,-1.0094373823763985,0.0,Local Ultra-Peripheral,Global Peripheral
790,c6,0.0009905894006934125,0.17827814569536424,4,0.0,1.2393537816191822e-13,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
791,c6,0.001733531451213472,0.17830176182275798,7,0.0,6.816967393064504e-14,8,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
792,c6,0.005695889053987122,0.1784357048166151,16,0.0,5.881938497791263e-13,24,-0.9836319430671849,0.0,Local Ultra-Peripheral,
793,c6,0.004952947003467063,0.17841205319665973,16,0.0,2.265449512046807e-13,21,-0.991373574859949,0.0,Local Ultra-Peripheral,
794,c6,0.003467062902426944,0.17835689045936395,13,0.0,2.7708904146033997e-13,15,-1.006856838445477,0.0,Local Ultra-Peripheral,
795,c6,0.004457652303120356,0.17838840784590917,13,2.683510857897779e-06,1.74950763528091e-13,19,-0.9965346627217917,0.0,Local Ultra-Peripheral,
796,c6,0.001733531451213472,0.17830176182275798,7,0.0,7.077572519825513e-14,8,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
797,c6,0.0064388311045071814,0.17847513812154697,16,0.0,3.642413649154215e-13,27,-0.9758903112744209,0.0,Local Ultra-Peripheral,
798,c6,0.001733531451213472,0.21502742425049257,4,0.0010181625175680856,7.606160192943813e-12,5,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Broker
799,c6,0.0029717682020802376,0.17834113594205458,10,0.0,2.0738068067204706e-13,13,-1.0120179263073197,0.0,Local Ultra-Peripheral,
800,c6,0.009162951956414065,0.2153714864792789,21,0.001180684060451138,8.565159525694461e-12,36,-0.9475043280342862,0.0,Local Ultra-Peripheral,
801,c6,0.00024764735017335313,0.1782545358230698,1,0.0,6.385265348738538e-14,2,-1.0404039095474544,0.0,Local Ultra-Peripheral,Global Peripheral
802,c6,0.0012382367508667657,0.17828601704269503,5,0.0,6.715200126925854e-14,6,-1.030081733823769,0.0,Local Ultra-Peripheral,Global Peripheral
803,c6,0.004952947003467063,0.2151763828199936,14,0.0006412535103117622,7.763408623668121e-12,20,-0.991373574859949,0.0,Local Ultra-Peripheral,Global Broker
804,c6,0.00396235760277365,0.2151305274374001,9,0.00018509425875050823,8.160395640558297e-12,10,-1.0016957505836344,0.0,Local Ultra-Peripheral,Global Broker
805,c6,0.016344725111441305,0.21570512820512822,21,0.002179053339919345,8.671052747918849e-12,66,-0.8726685540375673,0.0,Local Ultra-Peripheral,
806,c6,0.003714710252600297,0.1783647687618711,8,0.0,7.290496984382166e-14,15,-1.0042762945145558,0.0,Local Ultra-Peripheral,Global Peripheral
807,c6,0.004952947003467063,0.17849091632409494,16,0.0,5.833182527527934e-13,21,-0.991373574859949,0.0,Local Ultra-Peripheral,
808,c6,0.002228826151560178,0.17831750938396998,9,0.0,8.706456933938739e-14,10,-1.0197595581000838,0.0,Local Ultra-Peripheral,Global Peripheral
809,c6,0.004457652303120356,0.17839628893306825,16,0.0,2.339316489041857e-13,19,-0.9965346627217917,0.0,Local Ultra-Peripheral,
810,c6,0.0079247152055473,0.21531406633251574,21,0.0011890788116004044,8.233264331097565e-12,33,-0.9604070476888928,0.0,Local Ultra-Peripheral,
811,c6,0.002228826151560178,0.21505032752835918,7,1.2639494928323266e-06,7.941064857470063e-12,10,-1.0197595581000838,0.0,Local Ultra-Peripheral,Global Peripheral
812,c6,0.001981178801386825,0.17831750938396998,8,5.790592860199003e-07,1.5481347999090975e-13,9,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
813,c6,0.0024764735017335313,0.17832538420773714,8,0.0,1.9173509803620658e-13,11,-1.0171790141691623,0.0,Local Ultra-Peripheral,Global Peripheral
814,c6,0.0064388311045071814,0.17847513812154697,18,0.0,6.542651687446825e-13,27,-0.9758903112744209,0.0,Local Ultra-Peripheral,
815,c6,0.009658246656760773,0.1786488519223112,21,2.8776460303719276e-06,9.410655032080818e-13,40,-0.9423432401724435,0.0,Local Ultra-Peripheral,
816,c6,0.002228826151560178,0.17831750938396998,8,2.294254337851068e-06,1.2817918621597997e-13,10,-1.0197595581000838,0.0,Local Ultra-Peripheral,Global Peripheral
817,c6,0.005943536404160475,0.17844359008352115,16,0.0,5.782288611881165e-13,25,-0.9810513991362636,0.0,Local Ultra-Peripheral,
818,c6,0.00396235760277365,0.17838840784590917,8,1.1096246360838358e-05,2.4731341088057896e-13,16,-1.0016957505836344,0.0,Local Ultra-Peripheral,Global Peripheral
819,c6,0.009162951956414065,0.2153714864792789,18,0.000509847076707238,8.515614788405828e-12,37,-0.9475043280342862,0.0,Local Ultra-Peripheral,
820,c6,0.009410599306587419,0.1785698492017866,19,4.372344414454892e-06,7.529253677971854e-13,39,-0.9449237841033649,0.0,Local Ultra-Peripheral,
821,c6,0.002228826151560178,0.17831750938396998,9,5.585588211008951e-07,1.0083863522481264e-13,10,-1.0197595581000838,0.0,Local Ultra-Peripheral,Global Peripheral
822,c6,0.003714710252600297,0.1783647687618711,8,5.862439104945917e-06,7.554664113638254e-14,16,-1.0042762945145558,0.0,Local Ultra-Peripheral,Global Peripheral
823,c6,0.013868251609707775,0.2155899626268019,21,0.001594566224671452,8.760188571619334e-12,56,-0.8984739933467807,0.0,Local Ultra-Peripheral,
824,c6,0.014363546310054482,0.17872792457840925,21,4.728398619445906e-06,1.0121688994429198e-12,59,-0.893312905484938,0.0,Local Ultra-Peripheral,
825,c6,0.0014858841010401188,0.21501597444089457,4,4.4910605041890645e-06,7.762879103325892e-12,7,-1.0275011898928477,0.0,Local Ultra-Peripheral,Global Peripheral
826,c6,0.0027241208519068845,0.17834113594205458,10,0.0,2.1482488644057003e-13,12,-1.0145984702382411,0.0,Local Ultra-Peripheral,
827,c6,0.01114413075780089,0.17862514376714148,21,4.9851155903070435e-06,9.99086004419592e-13,46,-0.9268599765869154,0.0,Local Ultra-Peripheral,
828,c6,0.0195641406636949,0.21585502752980168,21,0.0026347687336781525,8.879035258921367e-12,77,-0.8391214829355899,0.0,Local Ultra-Peripheral,
829,c6,0.008420009905894007,0.17852248109996022,20,5.894966509284073e-06,4.641132762159103e-13,35,-0.9552459598270502,0.0,Local Ultra-Peripheral,
830,c6,0.013620604259534423,0.2155784528322033,21,0.0018387113980905632,8.543546463599312e-12,56,-0.901054537277702,0.0,Local Ultra-Peripheral,
831,c6,0.003714710252600297,0.17837264776040287,13,1.6956249926277174e-06,3.4080231126229334e-13,16,-1.0042762945145558,0.0,Local Ultra-Peripheral,
832,c6,0.0009905894006934125,0.17828601704269503,4,0.0,1.1981675632669062e-13,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
833,c6,0.003714710252600297,0.1783647687618711,8,5.201882586078772e-06,1.3228285206471324e-13,14,-1.0042762945145558,0.0,Local Ultra-Peripheral,Global Peripheral
834,c6,0.010648836057454186,0.17860144190366667,21,1.5587992969811763e-06,8.584468010906586e-13,44,-0.9320210644487581,0.0,Local Ultra-Peripheral,
835,c6,0.004952947003467063,0.17841993637327677,16,0.0,4.175714200098672e-13,21,-0.991373574859949,0.0,Local Ultra-Peripheral,
836,c6,0.0029717682020802376,0.17834113594205458,11,0.0,1.028020097922227e-13,13,-1.0120179263073197,0.0,Local Ultra-Peripheral,
837,c6,0.0032194155522535907,0.17835689045936395,12,0.0,3.806725597869532e-13,14,-1.0094373823763985,0.0,Local Ultra-Peripheral,
838,c6,0.005448241703813769,0.17850669731665267,16,0.0,6.494826285897229e-13,23,-0.9862124869981063,0.0,Local Ultra-Peripheral,
839,c6,0.003714710252600297,0.1783647687618711,8,3.6743456361984976e-06,7.288912747068007e-14,16,-1.0042762945145558,0.0,Local Ultra-Peripheral,Global Peripheral
840,c6,0.006686478454680535,0.21525667679513832,18,0.0003206646242316291,8.361843165891418e-12,28,-0.9733097673434996,0.0,Local Ultra-Peripheral,
841,c6,0.0004952947003467063,0.17826240508564364,2,0.0,6.446054867536052e-14,3,-1.0378233656165332,0.0,Local Ultra-Peripheral,Global Peripheral
842,c6,0.009162951956414065,0.17855405704178642,21,1.9415990324789815e-06,6.488068588159166e-13,38,-0.9475043280342862,0.0,Local Ultra-Peripheral,
843,c6,0.0032194155522535907,0.1783647687618711,13,0.0,3.3390746439247124e-13,14,-1.0094373823763985,0.0,Local Ultra-Peripheral,
844,c6,0.003467062902426944,0.17837264776040287,13,0.0,3.984482662973094e-13,15,-1.006856838445477,0.0,Local Ultra-Peripheral,
845,c6,0.005695889053987122,0.1784357048166151,17,1.4196414260527099e-06,5.910696561275791e-13,24,-0.9836319430671849,0.0,Local Ultra-Peripheral,
846,c6,0.0014858841010401188,0.17830176182275798,5,0.0,1.8904887989870512e-13,6,-1.0275011898928477,0.0,Local Ultra-Peripheral,Global Peripheral
847,c6,0.006686478454680535,0.1784672500662954,20,1.6513912971678638e-07,5.620127714589557e-13,28,-0.9733097673434996,0.0,Local Ultra-Peripheral,
848,c6,0.005200594353640416,0.17842782024656445,16,4.248530044457192e-06,5.801548840829819e-13,21,-0.9887930309290276,0.0,Local Ultra-Peripheral,
849,c6,0.007429420505200594,0.1785698492017866,16,0.0,5.561237870384729e-13,31,-0.9655681355507356,0.0,Local Ultra-Peripheral,
850,c6,0.0024764735017335313,0.17832538420773714,8,5.2431673685079685e-06,1.356876220944142e-13,11,-1.0171790141691623,0.0,Local Ultra-Peripheral,Global Peripheral
851,c6,0.0009905894006934125,0.17828601704269503,4,0.0,2.414761215010852e-13,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
852,c6,0.0009905894006934125,0.17827814569536424,4,0.0,1.171884378755873e-13,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
853,c6,0.010896483407627538,0.17860934182590232,21,7.156028954394077e-07,7.934771854641918e-13,45,-0.9294405205178368,0.0,Local Ultra-Peripheral,
854,c6,0.0007429420505200594,0.17827027504304446,3,0.0,7.146886532607798e-14,4,-1.0352428216856118,0.0,Local Ultra-Peripheral,Global Peripheral
855,c6,0.0009905894006934125,0.17827814569536424,4,0.0,1.171884378755873e-13,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
856,c6,0.009658246656760773,0.21539446311409827,17,0.00023495345937326603,9.199916575351585e-12,26,-0.9423432401724435,0.0,Local Ultra-Peripheral,
890,c6,0.001733531451213472,0.21384313933167398,7,0.0,7.813093986049962e-12,8,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
857,c14,0.0029717682020802376,0.25420207743153916,8,0.00016717645189576647,1.4501967281585799e-09,9,-0.9980930997532351,0.2777777777777777,Local Peripheral,Global Broker
858,c6,0.0012382367508667657,0.21339111134598107,5,0.0,7.760651266832316e-12,6,-1.030081733823769,0.0,Local Ultra-Peripheral,Global Peripheral
859,c6,0.0004952947003467063,0.21335728627285216,2,0.0,7.530394657578216e-12,3,-1.0378233656165332,0.0,Local Ultra-Peripheral,Global Peripheral
860,c6,0.0004952947003467063,0.31492746841366404,2,0.047783718847384485,4.6012116336824543e-08,2,-1.0404039095474544,0.5,Local Peripheral,Global Peripheral
861,c6,0.0024764735017335313,0.21357169302374782,9,0.0,7.978902390589627e-12,10,-1.0171790141691623,0.0,Local Ultra-Peripheral,Global Peripheral
862,c14,0.005943536404160475,0.28182579564489113,15,0.010286268020882255,2.5474224461730457e-08,22,-0.9910451749359852,0.07986111111111094,Local Peripheral,Global Broker
863,c6,0.0027241208519068845,0.21358298952713425,9,0.0,8.02990259710345e-12,10,-1.0145984702382411,0.0,Local Ultra-Peripheral,Global Peripheral
864,c6,0.0012382367508667657,0.2134813639968279,4,0.0,7.696074111313537e-12,5,-1.030081733823769,0.0,Local Ultra-Peripheral,Global Peripheral
865,c14,0.0009905894006934125,0.23234938719143794,4,0.0,1.9992370143312739e-10,5,-1.0018881361932928,0.375,Local Peripheral,Global Peripheral
866,c6,0.0012382367508667657,0.21339111134598107,4,0.0,7.688401865984502e-12,6,-1.030081733823769,0.0,Local Ultra-Peripheral,Global Peripheral
867,c6,0.001981178801386825,0.21342494714587737,6,0.0,7.847496147933751e-12,7,-1.022340102031005,0.0,Local Ultra-Peripheral,Global Peripheral
868,c14,0.0009905894006934125,0.23234938719143794,4,0.0,1.9992370143312739e-10,5,-1.0018881361932928,0.375,Local Peripheral,Global Peripheral
869,c6,0.001733531451213472,0.21376389624139758,7,0.0,7.819687643165032e-12,8,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
870,c6,0.001733531451213472,0.21341366735373396,5,0.0,7.864990952932455e-12,7,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
871,c6,0.001733531451213472,0.2134813639968279,5,0.0,1.781613961542875e-11,7,-1.0275011898928477,0.24489795918367352,Local Peripheral,Global Peripheral
872,c6,0.001733531451213472,0.21341366735373396,6,0.0,7.795926288736389e-12,7,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
873,c6,0.0014858841010401188,0.21340238875383152,6,0.0,7.743628647444807e-12,7,-1.0275011898928477,0.0,Local Ultra-Peripheral,Global Peripheral
874,c6,0.001733531451213472,0.21341366735373396,6,0.0,7.795926288736389e-12,7,-1.0249206459619264,0.0,Local Ultra-Peripheral,Global Peripheral
875,c6,0.00024764735017335313,0.21334601363132033,1,0.0,7.476666932680109e-12,2,-1.0404039095474544,0.0,Local Ultra-Peripheral,Global Peripheral
876,c6,0.0027241208519068845,0.21358298952713425,9,0.0,8.02990259710345e-12,10,-1.0145984702382411,0.0,Local Ultra-Peripheral,Global Peripheral
877,c6,0.0009905894006934125,0.21337983512999367,4,0.0,7.637587883475717e-12,5,-1.0326622777546905,0.0,Local Ultra-Peripheral,Global Peripheral
878,c6,0.0024764735017335313,0.21357169302374782,9,0.0,7.976745147845538e-12,10,-1.0171790141691623,0.0,Local Ultra-Peripheral,Global Peripheral
879,c6,0.0014858841010401188,0.21340238875383152,4,0.0,7.811686584670002e-12,6,-1.0275011898928477,0.0,Local Ultra-Peripheral,Global Peripheral
